"sample_id","replicate_id","case_id","case_type","data_origin","source_reference","source_file","original_row_number","normalized_order","raw_frequency","raw_z_real","raw_z_imag","frequency_Hz","z_real_ohm","z_imag_ohm","duplicate_frequency","high_frequency_inductive","status","detail"
"S_C020","R1","C020","CONDUCTIVITY_CONFLICT","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C020_conductivity_conflict.csv","46","45","7.3564225445964215","9.0377130438621514","-2.6023642064764374","7.3564225445964215","9.0377130438621514","-2.6023642064764374","FALSE","FALSE","PASS",""
"S_C020","R1","C020","CONDUCTIVITY_CONFLICT","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C020_conductivity_conflict.csv","47","46","5.6234132519034912","9.4081022630393925","-2.0940007078952414","5.6234132519034912","9.4081022630393925","-2.0940007078952414","FALSE","FALSE","PASS",""
"S_C020","R1","C020","CONDUCTIVITY_CONFLICT","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C020_conductivity_conflict.csv","48","47","4.2986623470822725","9.6431554487029576","-1.651489744620277","4.2986623470822725","9.6431554487029576","-1.651489744620277","FALSE","FALSE","PASS",""
"S_C020","R1","C020","CONDUCTIVITY_CONFLICT","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C020_conductivity_conflict.csv","49","48","3.2859932476006541","9.7875418299540033","-1.2862841390410882","3.2859932476006541","9.7875418299540033","-1.2862841390410882","FALSE","FALSE","PASS",""
"S_C020","R1","C020","CONDUCTIVITY_CONFLICT","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C020_conductivity_conflict.csv","50","49","2.511886431509577","9.8744661549166217","-0.99423941503322122","2.511886431509577","9.8744661549166217","-0.99423941503322122","FALSE","FALSE","PASS",""
"S_C020","R1","C020","CONDUCTIVITY_CONFLICT","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C020_conductivity_conflict.csv","51","50","1.920141938638801","9.9261637860254162","-0.76500844786353428","1.920141938638801","9.9261637860254162","-0.76500844786353428","FALSE","FALSE","PASS",""
"S_C020","R1","C020","CONDUCTIVITY_CONFLICT","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C020_conductivity_conflict.csv","52","51","1.4677992676220675","9.9566882842449616","-0.58704158397737194","1.4677992676220675","9.9566882842449616","-0.58704158397737194","FALSE","FALSE","PASS",""
"S_C020","R1","C020","CONDUCTIVITY_CONFLICT","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C020_conductivity_conflict.csv","53","52","1.1220184543019629","9.9746340883463347","-0.44975978450201171","1.1220184543019629","9.9746340883463347","-0.44975978450201171","FALSE","FALSE","PASS",""
"S_C020","R1","C020","CONDUCTIVITY_CONFLICT","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C020_conductivity_conflict.csv","54","53","0.85769589859089457","9.9851580865089939","-0.34426011318764721","0.85769589859089457","9.9851580865089939","-0.34426011318764721","FALSE","FALSE","PASS",""
"S_C020","R1","C020","CONDUCTIVITY_CONFLICT","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C020_conductivity_conflict.csv","55","54","0.65564184941797854","9.9913205621788901","-0.26336319015381915","0.65564184941797854","9.9913205621788901","-0.26336319015381915","FALSE","FALSE","PASS",""
"S_C020","R1","C020","CONDUCTIVITY_CONFLICT","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C020_conductivity_conflict.csv","56","55","0.50118723362727247","9.9949259568440105","-0.20141151738162108","0.50118723362727247","9.9949259568440105","-0.20141151738162108","FALSE","FALSE","PASS",""
"S_C020","R1","C020","CONDUCTIVITY_CONFLICT","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C020_conductivity_conflict.csv","57","56","0.38311868495572932","9.9970342445776321","-0.15400405083539176","0.38311868495572932","9.9970342445776321","-0.15400405083539176","FALSE","FALSE","PASS",""
"S_C020","R1","C020","CONDUCTIVITY_CONFLICT","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C020_conductivity_conflict.csv","58","57","0.29286445646252374","9.998266719198833","-0.1177422700095699","0.29286445646252374","9.998266719198833","-0.1177422700095699","FALSE","FALSE","PASS",""
"S_C020","R1","C020","CONDUCTIVITY_CONFLICT","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C020_conductivity_conflict.csv","59","58","0.22387211385683423","9.9989870810268027","-0.090012920076708275","0.22387211385683423","9.9989870810268027","-0.090012920076708275","FALSE","FALSE","PASS",""
"S_C020","R1","C020","CONDUCTIVITY_CONFLICT","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C020_conductivity_conflict.csv","60","59","0.17113283041617811","9.9994080783435848","-0.068811502527347621","0.17113283041617811","9.9994080783435848","-0.068811502527347621","FALSE","FALSE","PASS",""
"S_C020","R1","C020","CONDUCTIVITY_CONFLICT","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C020_conductivity_conflict.csv","61","60","0.13081774742601956","9.9996541050247991","-0.052602663033967462","0.13081774742601956","9.9996541050247991","-0.052602663033967462","FALSE","FALSE","PASS",""
"S_C020","R1","C020","CONDUCTIVITY_CONFLICT","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C020_conductivity_conflict.csv","62","61","0.10000000000000001","9.9997978756087775","-0.040211369977945235","0.10000000000000001","9.9997978756087775","-0.040211369977945235","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","2","1","1000000","2.0000000031662868","-0.00015915494302890407","1000000","2.0000000031662868","-0.00015915494302890407","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","3","2","764422.27425260097","2.0000000054185567","-0.00020820291132896045","764422.27425260097","2.0000000054185567","-0.00020820291132896045","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","4","3","584341.41337351757","2.0000000092729291","-0.00027236635854471374","584341.41337351757","2.0000000092729291","-0.00027236635854471374","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","5","4","446683.59215096349","2.0000000158690261","-0.00035630353470069315","446683.59215096349","2.0000000158690261","-0.00035630353470069315","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","6","5","341454.88738336007","2.0000000271571134","-0.00046610825743704891","341454.88738336007","2.0000000271571134","-0.00046610825743704891","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","7","6","261015.72156825385","2.0000000464747369","-0.00060975232147344766","261015.72156825385","2.0000000464747369","-0.00060975232147344766","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","8","7","199526.23149688789","2.0000000795335326","-0.00079766424853319794","199526.23149688789","2.0000000795335326","-0.00079766424853319794","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","9","8","152522.29565390197","2.0000001361079844","-0.0010434863945744798","152522.29565390197","2.0000001361079844","-0.0010434863945744798","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","10","9","116591.4401179831","2.0000002329254429","-0.0013650653795590504","116591.4401179831","2.0000002329254429","-0.0013650653795590504","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","11","10","89125.093813374595","2.000000398611895","-0.0017857477434473118","89125.093813374595","2.000000398611895","-0.0017857477434473118","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","12","11","68129.206905796222","2.0000006821557945","-0.0023360748898912636","68129.206905796222","2.0000006821557945","-0.0023360748898912636","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","13","12","52079.483285954651","2.0000011673924485","-0.0030560003637801663","52079.483285954651","2.0000011673924485","-0.0030560003637801663","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","14","13","39810.717055349691","2.0000019977915313","-0.003997790422257886","39810.717055349691","2.0000019977915313","-0.003997790422257886","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","15","14","30432.19887107722","2.0000034188765863","-0.0052298184482084094","30432.19887107722","2.0000034188765863","-0.0052298184482084094","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","16","15","23263.050671536286","2.0000058508184919","-0.0068415286086401022","23263.050671536286","2.0000058508184919","-0.0068415286086401022","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","17","16","17782.794100389227","2.0000100126660789","-0.0089499289592938208","17782.794100389227","2.0000100126660789","-0.0089499289592938208","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","18","17","13593.563908785241","2.0000171349436058","-0.011708085037225978","13593.563908785241","2.0000171349436058","-0.011708085037225978","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","19","18","10391.223038351691","2.0000293234693061","-0.015316229777053764","10391.223038351691","2.0000293234693061","-0.015316229777053764","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","20","19","7943.2823472428136","2.000050181952159","-0.020036294543769002","7943.2823472428136","2.000050181952159","-0.020036294543769002","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","21","20","6072.0219569098836","2.0000858774119048","-0.026210912237225267","6072.0219569098836","2.0000858774119048","-0.026210912237225267","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","22","21","4641.5888336127819","2.0001469633234863","-0.0342882631475128","4641.5888336127819","2.0001469633234863","-0.0342882631475128","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","23","22","3548.1338923357566","2.0002514992087161","-0.044854547348929005","3548.1338923357566","2.0002514992087161","-0.044854547348929005","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","24","23","2712.2725793320296","2.0004303880898768","-0.058676396320054031","2712.2725793320296","2.0004303880898768","-0.058676396320054031","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","25","24","2073.3215734859541","2.000736507135028","-0.076756202599306128","2073.3215734859541","2.000736507135028","-0.076756202599306128","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","26","25","1584.8931924611124","2.0012603229712469","-0.10040416005317282","1584.8931924611124","2.0012603229712469","-0.10040416005317282","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","27","26","1211.5276586285877","2.0021565846998901","-0.1313317430842704","1211.5276586285877","2.0021565846998901","-0.1313317430842704","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","28","27","926.11872812879369","2.0036899168773545","-0.17177228976838432","926.11872812879369","2.0036899168773545","-0.17177228976838432","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","29","28","707.94578438413805","2.0063125880775905","-0.22463493907334725","707.94578438413805","2.0063125880775905","-0.22463493907334725","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","30","29","541.16952654646377","2.0107968504820164","-0.29369751765345276","541.16952654646377","2.0107968504820164","-0.29369751765345276","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","31","30","413.68204023885073","2.0184592347172785","-0.38383998540000985","413.68204023885073","2.0184592347172785","-0.38383998540000985","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","32","31","316.22776601683796","2.0315380467543664","-0.5013080147392931","316.22776601683796","2.0315380467543664","-0.5013080147392931","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","33","32","241.73154808041014","2.0538210250961093","-0.65396597619943253","241.73154808041014","2.0538210250961093","-0.65396597619943253","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","34","33","184.78497974222907","2.0916667674946963","-0.85142900097109853","184.78497974222907","2.0916667674946963","-0.85142900097109853","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","35","34","141.25375446227525","2.1556036634214886","-1.104815281982342","141.25375446227525","2.1556036634214886","-1.104815281982342","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","36","35","107.97751623277094","2.2626549485499292","-1.4255707511034548","107.97751623277094","2.2626549485499292","-1.4255707511034548","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","37","36","82.54041852680173","2.439230943947035","-1.8223401794000142","82.54041852680173","2.439230943947035","-1.8223401794000142","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","38","37","63.0957344480193","2.723415585628159","-2.2943396818029234","63.0957344480193","2.723415585628159","-2.2943396818029234","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","39","38","48.231784822393095","3.16318192805972","-2.8200112103878299","48.231784822393095","3.16318192805972","-2.8200112103878299","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","40","39","36.869450645195734","3.8040058933676253","-3.3432932691637864","36.869450645195734","3.8040058933676253","-3.3432932691637864","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","41","40","28.183829312644551","4.6604902560760486","-3.7690467821364053","28.183829312644551","4.6604902560760486","-3.7690467821364053","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","42","41","21.544346900318867","5.6819655718361606","-3.9873367179738537","21.544346900318867","5.6819655718361606","-3.9873367179738537","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","43","42","16.468978654828689","6.7469634991013088","-3.9296368192251978","16.468978654828689","6.7469634991013088","-3.9296368192251978","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","44","43","12.589254117941687","7.7124818676228877","-3.6148866998929341","12.589254117941687","7.7124818676228877","-3.6148866998929341","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","45","44","9.6235062639808877","8.4830090066133739","-3.1360271480133686","9.6235062639808877","8.4830090066133739","-3.1360271480133686","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","46","45","7.3564225445964215","9.0377130438621514","-2.6023642064764374","7.3564225445964215","9.0377130438621514","-2.6023642064764374","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","47","46","5.6234132519034912","9.4081022630393925","-2.0940007078952414","5.6234132519034912","9.4081022630393925","-2.0940007078952414","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","48","47","4.2986623470822725","9.6431554487029576","-1.651489744620277","4.2986623470822725","9.6431554487029576","-1.651489744620277","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","49","48","3.2859932476006541","9.7875418299540033","-1.2862841390410882","3.2859932476006541","9.7875418299540033","-1.2862841390410882","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","50","49","2.511886431509577","9.8744661549166217","-0.99423941503322122","2.511886431509577","9.8744661549166217","-0.99423941503322122","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","51","50","1.920141938638801","9.9261637860254162","-0.76500844786353428","1.920141938638801","9.9261637860254162","-0.76500844786353428","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","52","51","1.4677992676220675","9.9566882842449616","-0.58704158397737194","1.4677992676220675","9.9566882842449616","-0.58704158397737194","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","53","52","1.1220184543019629","9.9746340883463347","-0.44975978450201171","1.1220184543019629","9.9746340883463347","-0.44975978450201171","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","54","53","0.85769589859089457","9.9851580865089939","-0.34426011318764721","0.85769589859089457","9.9851580865089939","-0.34426011318764721","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","55","54","0.65564184941797854","9.9913205621788901","-0.26336319015381915","0.65564184941797854","9.9913205621788901","-0.26336319015381915","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","56","55","0.50118723362727247","9.9949259568440105","-0.20141151738162108","0.50118723362727247","9.9949259568440105","-0.20141151738162108","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","57","56","0.38311868495572932","9.9970342445776321","-0.15400405083539176","0.38311868495572932","9.9970342445776321","-0.15400405083539176","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","58","57","0.29286445646252374","9.998266719198833","-0.1177422700095699","0.29286445646252374","9.998266719198833","-0.1177422700095699","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","59","58","0.22387211385683423","9.9989870810268027","-0.090012920076708275","0.22387211385683423","9.9989870810268027","-0.090012920076708275","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","60","59","0.17113283041617811","9.9994080783435848","-0.068811502527347621","0.17113283041617811","9.9994080783435848","-0.068811502527347621","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","61","60","0.13081774742601956","9.9996541050247991","-0.052602663033967462","0.13081774742601956","9.9996541050247991","-0.052602663033967462","FALSE","FALSE","PASS",""
"S_C021","R1","C021","FAILED_INPUT_DISTRIBUTION","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C021_failed_distribution.csv","62","61","0.10000000000000001","9.9997978756087775","-0.040211369977945235","0.10000000000000001","9.9997978756087775","-0.040211369977945235","FALSE","FALSE","PASS",""
"S_C022","R1","C022","MISSING_SERIES_COMPONENT","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C022_missing_series_component.csv","2","1","1000000","2.0000000031662868","-0.00015915494302890407","1000000","2.0000000031662868","-0.00015915494302890407","FALSE","FALSE","PASS",""
"S_C022","R1","C022","MISSING_SERIES_COMPONENT","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C022_missing_series_component.csv","3","2","764422.27425260097","2.0000000054185567","-0.00020820291132896045","764422.27425260097","2.0000000054185567","-0.00020820291132896045","FALSE","FALSE","PASS",""
"S_C022","R1","C022","MISSING_SERIES_COMPONENT","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C022_missing_series_component.csv","4","3","584341.41337351757","2.0000000092729291","-0.00027236635854471374","584341.41337351757","2.0000000092729291","-0.00027236635854471374","FALSE","FALSE","PASS",""
"S_C022","R1","C022","MISSING_SERIES_COMPONENT","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C022_missing_series_component.csv","5","4","446683.59215096349","2.0000000158690261","-0.00035630353470069315","446683.59215096349","2.0000000158690261","-0.00035630353470069315","FALSE","FALSE","PASS",""
"S_C022","R1","C022","MISSING_SERIES_COMPONENT","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C022_missing_series_component.csv","6","5","341454.88738336007","2.0000000271571134","-0.00046610825743704891","341454.88738336007","2.0000000271571134","-0.00046610825743704891","FALSE","FALSE","PASS",""
"S_C022","R1","C022","MISSING_SERIES_COMPONENT","SYNTHETIC","M03A2_SYNTHETIC_CONTRACT","tests/fixtures/M03A_2/C022_missing_series_component.csv","7","6","261015.72156825385","2.0000000464747369","-0.00060975232147344766","261015.72156825385","2.0000000464747369","-0.00060975232147344766","FALSE","FALSE","PASS",""
